source_record_id,place_id,platform,query,video_url,video_caption,video_views,video_likes,video_comment_count,comment_id,comment_author,comment_likes,comment_is_likely_spam,comment_is_reply,comment_emoji_ratio
8255fc95c161a609dc46f7a011682b1ea41b078feb47db9d66536d6f79e7e525,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7639281209298748168,,0,False,False,0.009
524146523ddd9982ea7521788eec5cda48db2d6c3d136307824e8b4f66a06e73,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633383584204800775,,0,False,False,0.0
4e7b2ee6610609f0b68d9b1b0a221beeb4c749bbd68f7a92d6341d014faa3772,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633467228865053458,,0,False,False,0.0
908dc9e92f981fa02c4ae5ba3fb46a6c7ad5b210852ec34beae5d762706074db,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633606568998912786,,0,False,False,0.007
22decb93971c11c89797a90ce62c1246aa989e1175a9685d69ce7aac8ecc7566,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633402569641935636,,1,False,False,0.0
b59dbed4ae91fd731f2247caa4c68e30fb0df40e997034452c6a6c7acc774b20,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633394738603934471,,0,False,False,0.0
6facdad278090de019a66d43ae3eb80de827aa7a1adad032637dc59ab0e6ec0a,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633423070078616328,,1,False,False,0.0
a6768956c5fac08b1046c536b00a21138ebac7e8837092eb4e1b21353ad37f1f,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7642534845412049671,,0,False,False,0.0
4c49f9f1769e559809658bdbb14f6b1045095b383167d8fe38fc610ae555dcff,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7636115935355519745,,1,False,False,0.056
78c3d92b4409c7feab6e9d1a409adfb13ff02b1615767cbd825447e3d2c862f6,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt review,https://www.tiktok.com/@trongtamdalat/video/7633379755215047944,"Bỏ ra 59k đi ăn cơm trưa ngắm view đồi thông liệu có đáng ko? 59k là 5 móm: 1 mặn, 1 xào, 1 rau salad, 1 canh, 1 tráng . Còn trên clip mình đi gia đình nên gọi thêm vài món mặn tính thêm nha mọi người #dalat #ongboreviewdalat",217200,3147,113,7633453583317566216,,1,False,False,0.0
