source_record_id,place_id,platform,rating,review_id,review_url,reviewer_name,reviewer_id,reviewer_url,reviewer_number_of_reviews,is_local_guide,likes_count,owner_response_text,owner_response_date,google_maps_url
f409b6cefac1a3b1cdf8b388d336a89a3eafc9a57f8b2a6d9a28db4125419601,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT21SWVVHdDBSV05MYW14dk5WY3haVVpNVGtzeGQxRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SWVVHdDBSV05MYW14dk5WY3haVVpNVGtzeGQxRRAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOmRYUGt0RWNLamxvNVcxZUZMTksxd1E%7C%7C?hl=vi,Vy Tường,104157558064880750501,https://www.google.com/maps/contrib/104157558064880750501?hl=vi,159,True,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
ba23b1fdc8a749697fdcaaa0cffcb44c9b186f5255cdbb5f4104fd3548dfe0f6,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT2xsUlVtUnJTRTVzZUZjNVdVcFdMVzlZTUZWcVdYYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsUlVtUnJTRTVzZUZjNVdVcFdMVzlZTUZWcVdYYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOllRUmRrSE5seFc5WUpWLW9YMFVqWXc%7C%7C?hl=vi,Vinh Phạm quang,101453109888309304099,https://www.google.com/maps/contrib/101453109888309304099?hl=vi,0,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
5bc325ca4fe81eb6db1db04c723c05ffa0ccf7c578ec5dc3b240e6f53de5c77d,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT2paRGVtRkhUMlYyTTFoTFpVbzJVakZtZFd4c2JGRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paRGVtRkhUMlYyTTFoTFpVbzJVakZtZFd4c2JGRRAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOjZDemFHT2V2M1hLZUo2UjFmdWxsbFE%7C%7C?hl=vi,Ms.Việt,107564710433693433865,https://www.google.com/maps/contrib/107564710433693433865?hl=vi,1,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
20f3477ae3a92918466d0cf79ad9dff4fbef11c9f79122cd631eb45cbf7e4a39,dalat_002,google_maps,0.01,Ci9DQUlRQUNvZENodHljRjlvT2tkQ1MwZ3RUbTEwWW5oUVMzQkJaR0YyZEhKUVIzYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkQ1MwZ3RUbTEwWW5oUVMzQkJaR0YyZEhKUVIzYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOkdCS0gtTm10YnhQS3BBZGF2dHJQR3c%7C%7C?hl=vi,Vinh Nguyen,110311587676088091869,https://www.google.com/maps/contrib/110311587676088091869?hl=vi,1,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
faba606c7449c789fe2010501b6b77006cce83736d50cf6a0e572f61416e4650,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT25SM2RHdE5kMjFJYVRGdE9GZFdVSGR6VWpGRVgwRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SM2RHdE5kMjFJYVRGdE9GZFdVSGR6VWpGRVgwRRAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOnR3dGtNd21IaTFtOFdWUHdzUjFEX0E%7C%7C?hl=vi,locnguyen. icc,103528086794294493681,https://www.google.com/maps/contrib/103528086794294493681?hl=vi,4,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
d5540641edbe1650e0ebba6fbaf72029941d8bdf8b03c6e3c4656ee44ce3e0ee,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT21ONFRtVjBXamRRZFUxdGVGWlljRTlhTjB4Mk5XYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ONFRtVjBXamRRZFUxdGVGWlljRTlhTjB4Mk5XYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOmN4TmV0WjdQdU1teFZYcE9aN0x2NWc%7C%7C?hl=vi,Huyền Trân Hồ Trần,116258548683107946571,https://www.google.com/maps/contrib/116258548683107946571?hl=vi,7,False,0.0,Dạ cảm ơn chị vì trải nghiệm vừa qua tại tiệm em ạ .,2025-07-09T15:04:27+00:00,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
f6c3713bbfb3334d8a99e3037088f513ced49224d5bf99088c27720d2542d47d,dalat_002,google_maps,0.03,Ci9DQUlRQUNvZENodHljRjlvT2s5eFNIRXlUM2xIYzBaTVUzRlRaMEV4UTI0MFRIYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5eFNIRXlUM2xIYzBaTVUzRlRaMEV4UTI0MFRIYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOk9xSHEyT3lHc0ZMU3FTZ0ExQ240THc%7C%7C?hl=vi,헤니다니엘,101735716351834854971,https://www.google.com/maps/contrib/101735716351834854971?hl=vi,59,True,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
d3d8d17538e76aeee96b0244387b7e0c81e1ab32d1eca72ccf3a621e5782d66d,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT2xoSVpHRkRPSGRCTVhoMU9YRlhNUzAzYTJOc1RuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoSVpHRkRPSGRCTVhoMU9YRlhNUzAzYTJOc1RuYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOlhIZGFDOHdBMXh1OXFXMS03a2NsTnc%7C%7C?hl=vi,Hoa Trần Thị,102754597774592243049,https://www.google.com/maps/contrib/102754597774592243049?hl=vi,11,True,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
e4132b191ef10ac8271e215b57c9c293bde446c7c969f8c35fc7dc9e9ec443e2,dalat_002,google_maps,0.02,Ci9DQUlRQUNvZENodHljRjlvT205WVMyNW9TRVZpT1RkS1RXRmZMWGN3V1V4Nk1tYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205WVMyNW9TRVZpT1RkS1RXRmZMWGN3V1V4Nk1tYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOm9YS25oSEViOTdKTWFfLXcwWUx6Mmc%7C%7C?hl=vi,DUC TAN,108761617680606691755,https://www.google.com/maps/contrib/108761617680606691755?hl=vi,6,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
9620aecf678d46ea0fa5d56fb55220afaa44d976f283d100416698935b773031,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT21WQlExSkxSRGszY2xSUVgwaG5Wa1Y1WVVGS1VWRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WQlExSkxSRGszY2xSUVgwaG5Wa1Y1WVVGS1VWRRAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOmVBQ1JLRDk3clRQX0hnVkV5YUFKUVE%7C%7C?hl=vi,Vy Cao,102047165506842991864,https://www.google.com/maps/contrib/102047165506842991864?hl=vi,3,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
a4fbee6bd5bcc1418e3edecf8cd42653c07057f07c796a8ac84634dd847a811e,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT2pGWU5GQnBla3hvVTBSQk4xTnhVelJSYld3eVMyYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGWU5GQnBla3hvVTBSQk4xTnhVelJSYld3eVMyYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOjFYNFBpekxoU0RBN1NxUzRRbWwyS2c%7C%7C?hl=vi,FOOD & TRAVEL KIỆT,100947421994784158038,https://www.google.com/maps/contrib/100947421994784158038?hl=vi,87,True,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
91234157b4f221e3a7986cb53ccfe9263ae821c5d0b4a2c87c54978608aee30e,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT205cWNIVnVNbFJ2V0ZGcmNGQmpiazlwVTBoc1RXYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205cWNIVnVNbFJ2V0ZGcmNGQmpiazlwVTBoc1RXYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOm9qcHVuMlRvWFFrcFBjbk9pU0hsTWc%7C%7C?hl=vi,Thị Thùy Loan Trương,105714893624392044622,https://www.google.com/maps/contrib/105714893624392044622?hl=vi,86,True,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
af8a5fe2a00c0d874254b4e8b25d28e2e5ad710408b74f3a8670b6c4313e6767,dalat_002,google_maps,0.05,Ci9DQUlRQUNvZENodHljRjlvT21OTFJHWm5WRGxEVWtWU1QwSkhRVjlFYVc1UGJuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OTFJHWm5WRGxEVWtWU1QwSkhRVjlFYVc1UGJuYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOmNLRGZnVDlDUkVST0JHQV9EaW5Pbnc%7C%7C?hl=vi,Đoàn Uyên,104114569276188384359,https://www.google.com/maps/contrib/104114569276188384359?hl=vi,2,False,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
66c5474eea6a39146ea6211cc50f7c4d27aa922ee1883db2af44c300ef2aba42,dalat_002,google_maps,0.04,Ci9DQUlRQUNvZENodHljRjlvT25sUlRuTTVhbFZoT1U1NVFYY3hiMlZsVERZMWFIYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sUlRuTTVhbFZoT1U1NVFYY3hiMlZsVERZMWFIYxAB!2m1!1s0x0:0x5d6d9fd0c9af533!3m1!1s2@1:CAIQACodChtycF9oOnlRTnM5alVhOU55QXcxb2VlTDY1aHc%7C%7C?hl=vi,Gia Hân Nguyễn,100181524783386747705,https://www.google.com/maps/contrib/100181524783386747705?hl=vi,8,True,0.0,,,https://www.google.com/maps/search/?api=1&query=Horizon%20Coffee%20Da%20Lat&query_place_id=ChIJ_3HmQsMTcTERM_WaDP3Z1gU
