source_record_id,place_id,platform,query,video_url,video_caption,video_views,video_likes,video_comment_count,comment_id,comment_author,comment_likes,comment_is_likely_spam,comment_is_reply,comment_emoji_ratio
0392ad62ae9ca8987b302af31dbcdf00fef725ec4070fd3ab16d22e3d7f241f5,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7526494270984520456,,1,False,False,0.0
30e97218bfc0b8d5612dbb29c1808090b854c0255b0619071bb73d8066ac8ff2,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7543170592729203474,,1,False,False,0.0
4b56efa598f76483cff96d5771dbe88ed13dd3d329bad38945bd93c60368979b,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525123708308161296,,1,False,False,0.0
12aea729fac8957f2d80722d63930cebc377ea4a1f7612cbdda199a6fd2b6ebe,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278367868729983752,,1,False,False,0.0
3a82b7a5f160db3bc3a6194995365388cc52b5a7abd8b950bb541323fd4fd39f,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278569291849663233,,19,False,False,0.045
732f2c0039c004af684830574ebfe1841f32c0ba0430ef9d46c4fa02cf46a7f3,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279282458142491399,,12,False,False,0.015
eb6566e652a87b662ec550a3e30f0a2ee1299eee8b48489cc98f619ec084e8fa,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278601397086913287,,1,False,False,0.083
41274e1188284f24ea7073265c0883b125207903f3d11e75507fbd98ce3fea0e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278279689352643336,,1,False,False,0.0
a76915e874ad7468fd8ff79fc93488acd88e95c81dd2a30aee27c7613dc80794,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279802180357505793,,1,False,False,0.0
984f15103b63d54993f4f723cce0c979996e8c8ba33a2759057ddc9fa27ef2fb,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7286080367533654785,,3,False,False,0.0
e2bb54a19feb5c168e4fa87567cfcb96c1e80e6bebce782ea277c6de95964d92,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278549932125831943,,3,False,False,0.045
c6396064316831d6607474ec2c64a5b4112f48efd4be8916af8f95b297712424,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278560565721858824,,1,False,False,0.0
c2439d644d5c81b09a5d7ef96553e10f317c73652fbdb0326f7a5b11e38637f2,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278274241036272385,,0,False,False,0.0
22e859013957cd414498e10a60dfbdb474c096c6df65bdbd4a3781fd5cfacf10,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155428350559208218,,1994,False,False,0.0
4df022a2604512d7c1bf48c18c1dcbf7d24ca301a8583761a3970fd5ea99dd7a,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155430833712382746,,478,False,False,0.0
e9e81eaa7db4d666de703923e09cabb3c0c3228a5377a2c7a801a79a97cf421e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155436418994438938,,492,False,False,0.0
642c0976ce11e39971965e18a9bb1a2d796175876645a7eca2644748a35de2a1,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155430494985224987,,199,False,False,0.0
97920c09530deef6abe3afffb06786d47a825e997dc87cae75aa4423002c9e46,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155447193170821914,,744,False,False,0.0
4b3502e6937ad29048215fa3220075e91860ae8f10dca454face6da76aac650d,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7157441081176228634,,584,False,False,0.0
604b8a82fec21a9a9ad1f71b656714cf21f849fa578c6748d84b66f45dcb1f1c,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7156904962286994203,,166,False,False,0.0
