id,platform,place_id,place_name,place_category,place_address,query,video_url,video_caption,video_views,video_likes,video_comment_count,comment_id,comment_text,comment_author,comment_likes,comment_created_at,is_useful_comment,comment_text_quality_score,comment_is_likely_spam,comment_is_reply,comment_language,comment_emoji_ratio,scraped_at
71a93051b2049d9dab47ab4535c94ffe80a8df1e625039f12a5cfbc8361456c1,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525081905788617479,Gà 170k😂😂😂 qua nhập tại vườn 80k/1kg,,9,2025-07-09T14:01:07.000Z,False,0.5,False,False,en,0.028,2026-05-19T00:01:54.477337
e403211648a547c67b041519e070c65195454b3b81d063a65fe7510f7f2d5e9c,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525196373118731015,"Thấy mắc thì đừng ăn, phiền phức vcl",,14,2025-07-09T21:25:42.000Z,False,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
91aba473db9452b68bfc4256a080335c6c2eb1ce3f65925fa87cf9444ecf7689,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525335113287729928,Gà gì 70k/1 con. Mua ở đâu z,,0,2025-07-10T06:23:46.000Z,False,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
8f37722082f259610f42597a1b3fedd670f2ce5a7108ee5b2ecd0c541e3efda9,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525887344085287698,hẹn gặp nhau vào lần tới,,1,2025-07-11T18:06:43.000Z,False,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
0c887ce751409e20c6b31efc8835c4da76967d2e0bf1b20a7b0a17eb3a64e210,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7541397111095460615,đớp kinh thật,,0,2025-08-22T13:12:27.000Z,False,0.3,False,False,en,0.0,2026-05-19T00:01:54.477337
0392ad62ae9ca8987b302af31dbcdf00fef725ec4070fd3ab16d22e3d7f241f5,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7526494270984520456,chả chỗ nào nhập sỉ gà mà 170 1 con bao h,,1,2025-07-13T09:21:54.000Z,False,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
30e97218bfc0b8d5612dbb29c1808090b854c0255b0619071bb73d8066ac8ff2,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7543170592729203474,Ngon an Hoài,,1,2025-08-27T07:54:33.000Z,False,0.3,False,False,en,0.0,2026-05-19T00:01:54.477337
4b56efa598f76483cff96d5771dbe88ed13dd3d329bad38945bd93c60368979b,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525123708308161296,"quan này hơi vui,mình từng làm phuc vu muốn xin làm quán này lắm mà mình lớn tuoi qua ko nhận na",,1,2025-07-09T16:43:28.000Z,False,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
12aea729fac8957f2d80722d63930cebc377ea4a1f7612cbdda199a6fd2b6ebe,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278367868729983752,xuống chút nữa có Lưng Chừng rất đẹp,,1,2023-09-13T17:44:46.000Z,True,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
3a82b7a5f160db3bc3a6194995365388cc52b5a7abd8b950bb541323fd4fd39f,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278569291849663233,Horizon đi 2 lần. Đẹp🙂,,19,2023-09-14T06:46:27.000Z,True,0.5,False,False,en,0.045,2026-05-19T00:01:54.477337
732f2c0039c004af684830574ebfe1841f32c0ba0430ef9d46c4fa02cf46a7f3,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279282458142491399,Mình đi lưng chừng dưới này nè . Trời mưa xuống dốc đọc kinh lun 😂,,12,2023-09-16T04:53:52.000Z,True,0.7,False,False,en,0.015,2026-05-19T00:01:54.477337
eb6566e652a87b662ec550a3e30f0a2ee1299eee8b48489cc98f619ec084e8fa,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278601397086913287,ôi quê tôi 🙂,,1,2023-09-14T08:50:58.000Z,False,0.3,False,False,en,0.083,2026-05-19T00:01:54.477337
41274e1188284f24ea7073265c0883b125207903f3d11e75507fbd98ce3fea0e,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278279689352643336,Có chỗ ở lun hả bạn,,1,2023-09-13T12:02:35.000Z,False,0.3,False,False,en,0.0,2026-05-19T00:01:54.477337
